cor	gene	rank
-0.006	perm	8677
-0.006	perm	8678
-0.006	perm	8679
-0.006	perm	8680
-0.006	perm	8681
-0.006	perm	8682
-0.006	perm	8683
-0.006	perm	8684
-0.006	perm	8685
-0.006	perm	8686
-0.006	perm	8687
-0.006	perm	8688
-0.006	perm	8689
-0.006	perm	8690
-0.006	perm	8691
-0.006	perm	8692
-0.006	perm	8693
-0.006	perm	8694
-0.006	perm	8695
-0.006	perm	8696
-0.006	perm	8697
-0.006	perm	8698
-0.006	perm	8699
-0.006	perm	8700
-0.006	perm	8701
-0.006	perm	8702
-0.006	perm	8703
-0.006	perm	8704
-0.006	perm	8705
-0.006	perm	8706
-0.006	perm	8707
-0.006	perm	8708
-0.006	perm	8709
-0.006	perm	8710
-0.006	perm	8711
-0.006	perm	8712
-0.006	perm	8713
-0.006	perm	8714
-0.006	perm	8715
-0.006	perm	8716
-0.006	perm	8717
-0.006	perm	8718
-0.006	perm	8719
-0.006	perm	8720
-0.006	perm	8721
-0.006	perm	8722
-0.006	perm	8723
-0.006	perm	8724
-0.006	perm	8725
-0.006	perm	8726
-0.006	perm	8727
-0.006	perm	8728
-0.006	perm	8729
-0.006	perm	8730
-0.006	perm	8731
-0.006	perm	8732
-0.006	perm	8733
-0.006	perm	8734
-0.006	perm	8735
-0.006	perm	8736
-0.006	perm	8737
-0.006	perm	8738
-0.006	perm	8739
-0.006	perm	8740
-0.006	perm	8741
-0.006	perm	8742
-0.006	perm	8743
-0.006	perm	8744
-0.006	perm	8745
-0.006	perm	8746
-0.006	perm	8747
-0.006	perm	8748
-0.006	perm	8749
-0.006	perm	8750
-0.006	perm	8751
-0.006	perm	8752
-0.006	perm	8753
-0.006	perm	8754
-0.006	perm	8755
-0.006	perm	8756
-0.006	perm	8757
-0.006	perm	8758
-0.006	perm	8759
-0.006	perm	8760
-0.006	perm	8761
-0.006	perm	8762
-0.006	perm	8763
-0.006	perm	8764
-0.006	perm	8765
-0.006	perm	8766
-0.006	perm	8767
-0.006	perm	8768
-0.006	perm	8769
-0.006	perm	8770
-0.006	perm	8771
-0.006	perm	8772
-0.006	perm	8773
-0.006	perm	8774
-0.006	perm	8775
-0.006	perm	8776
-0.006	perm	8777
-0.006	perm	8778
-0.006	perm	8779
-0.006	perm	8780
-0.006	perm	8781
-0.006	perm	8782
-0.006	perm	8783
-0.006	perm	8784
-0.006	perm	8785
-0.006	perm	8786
-0.006	perm	8787
-0.006	perm	8788
-0.006	perm	8789
-0.006	perm	8790
-0.006	perm	8791
-0.006	perm	8792
-0.006	perm	8793
-0.006	perm	8794
-0.006	perm	8795
-0.006	perm	8796
-0.006	perm	8797
-0.006	perm	8798
-0.006	perm	8799
-0.006	perm	8800
-0.006	perm	8801
-0.006	perm	8802
-0.006	perm	8803
-0.006	perm	8804
-0.006	perm	8805
-0.006	perm	8806
-0.006	perm	8807
-0.006	perm	8808
-0.006	perm	8809
-0.006	perm	8810
-0.006	perm	8811
-0.006	perm	8812
-0.006	perm	8813
-0.006	perm	8814
-0.006	perm	8815
-0.006	perm	8816
-0.006	perm	8817
-0.006	perm	8818
-0.006	perm	8819
-0.006	perm	8820
-0.006	perm	8821
-0.006	perm	8822
-0.006	perm	8823
-0.006	perm	8824
-0.006	perm	8825
-0.006	perm	8826
-0.006	perm	8827
-0.006	perm	8828
-0.006	perm	8829
-0.006	perm	8830
-0.006	perm	8831
-0.006	perm	8832
-0.006	perm	8833
-0.006	perm	8834
-0.006	perm	8835
-0.006	perm	8836
-0.006	perm	8837
-0.006	perm	8838
-0.006	perm	8839
-0.006	perm	8840
-0.006	perm	8841
-0.006	perm	8842
-0.006	perm	8843
-0.006	perm	8844
-0.006	perm	8845
-0.006	perm	8846
-0.006	perm	8847
-0.006	perm	8848
-0.006	perm	8849
-0.006	perm	8850
-0.006	perm	8851
-0.006	perm	8852
-0.006	perm	8853
-0.006	perm	8854
-0.006	perm	8855
-0.006	perm	8856
-0.006	perm	8857
-0.006	perm	8858
-0.006	perm	8859
-0.006	perm	8860
-0.006	perm	8861
-0.006	perm	8862
-0.006	perm	8863
-0.006	perm	8864
-0.006	perm	8865
-0.006	perm	8866
-0.006	perm	8867
-0.006	perm	8868
-0.006	perm	8869
-0.006	perm	8870
-0.006	perm	8871
-0.006	perm	8872
-0.006	perm	8873
-0.006	perm	8874
-0.006	perm	8875
-0.006	perm	8876
-0.006	perm	8877
-0.006	perm	8878
-0.006	perm	8879
-0.006	perm	8880
-0.006	perm	8881
-0.006	perm	8882
-0.006	perm	8883
-0.006	perm	8884
-0.007	perm	8885
-0.007	perm	8886
-0.007	perm	8887
-0.007	perm	8888
-0.007	perm	8889
-0.007	perm	8890
-0.007	perm	8891
-0.007	perm	8892
-0.007	perm	8893
-0.007	perm	8894
-0.007	perm	8895
-0.007	perm	8896
-0.007	perm	8897
-0.007	perm	8898
-0.007	perm	8899
-0.007	perm	8900
-0.007	perm	8901
-0.007	perm	8902
-0.007	perm	8903
-0.007	perm	8904
-0.007	perm	8905
-0.007	perm	8906
-0.007	perm	8907
-0.007	perm	8908
-0.007	perm	8909
-0.007	perm	8910
-0.007	perm	8911
-0.007	perm	8912
-0.007	perm	8913
-0.007	perm	8914
-0.007	perm	8915
-0.007	perm	8916
-0.007	perm	8917
-0.007	perm	8918
-0.007	perm	8919
-0.007	perm	8920
-0.007	perm	8921
-0.007	perm	8922
-0.007	perm	8923
-0.007	perm	8924
-0.007	perm	8925
-0.007	perm	8926
-0.007	perm	8927
-0.007	perm	8928
-0.007	perm	8929
-0.007	perm	8930
-0.007	perm	8931
-0.007	perm	8932
-0.007	perm	8933
-0.007	perm	8934
-0.007	perm	8935
-0.007	perm	8936
-0.007	perm	8937
-0.007	perm	8938
-0.007	perm	8939
-0.007	perm	8940
-0.007	perm	8941
-0.007	perm	8942
-0.007	perm	8943
-0.007	perm	8944
-0.007	perm	8945
-0.007	perm	8946
-0.007	perm	8947
-0.007	perm	8948
-0.007	perm	8949
-0.007	perm	8950
-0.007	perm	8951
-0.007	perm	8952
-0.007	perm	8953
-0.007	perm	8954
-0.007	perm	8955
-0.007	perm	8956
-0.007	perm	8957
-0.007	perm	8958
-0.007	perm	8959
-0.007	perm	8960
-0.007	perm	8961
-0.007	perm	8962
-0.007	perm	8963
-0.007	perm	8964
-0.007	perm	8965
-0.007	perm	8966
-0.007	perm	8967
-0.007	perm	8968
-0.007	perm	8969
-0.007	perm	8970
-0.007	perm	8971
-0.007	perm	8972
-0.007	perm	8973
-0.007	perm	8974
-0.007	perm	8975
-0.007	perm	8976
-0.007	perm	8977
-0.007	perm	8978
-0.007	perm	8979
-0.007	perm	8980
-0.007	perm	8981
-0.007	perm	8982
-0.007	perm	8983
-0.007	perm	8984
-0.007	perm	8985
-0.007	perm	8986
-0.007	perm	8987
-0.007	perm	8988
-0.007	perm	8989
-0.007	perm	8990
-0.007	perm	8991
-0.007	perm	8992
-0.007	perm	8993
-0.007	perm	8994
-0.007	perm	8995
-0.007	perm	8996
-0.007	perm	8997
-0.007	perm	8998
-0.007	perm	8999
-0.007	perm	9000
-0.007	perm	9001
-0.007	perm	9002
-0.007	perm	9003
-0.007	perm	9004
-0.007	perm	9005
-0.007	perm	9006
-0.007	perm	9007
-0.007	perm	9008
-0.007	perm	9009
-0.007	perm	9010
-0.007	perm	9011
-0.007	perm	9012
-0.007	perm	9013
-0.007	perm	9014
-0.007	perm	9015
-0.007	perm	9016
-0.007	perm	9017
-0.007	perm	9018
-0.007	perm	9019
-0.007	perm	9020
-0.007	perm	9021
-0.007	perm	9022
-0.007	perm	9023
-0.007	perm	9024
-0.007	perm	9025
-0.007	perm	9026
-0.007	perm	9027
-0.007	perm	9028
-0.007	perm	9029
-0.007	perm	9030
-0.007	perm	9031
-0.007	perm	9032
-0.007	perm	9033
-0.007	perm	9034
-0.007	perm	9035
-0.007	perm	9036
-0.007	perm	9037
-0.007	perm	9038
-0.007	perm	9039
-0.007	perm	9040
-0.007	perm	9041
-0.007	perm	9042
-0.007	perm	9043
-0.007	perm	9044
-0.007	perm	9045
-0.007	perm	9046
-0.007	perm	9047
-0.007	perm	9048
-0.007	perm	9049
-0.007	perm	9050
-0.007	perm	9051
-0.007	perm	9052
-0.007	perm	9053
-0.007	perm	9054
-0.007	perm	9055
-0.007	perm	9056
-0.007	perm	9057
-0.007	perm	9058
-0.007	perm	9059
-0.007	perm	9060
-0.007	perm	9061
-0.007	perm	9062
-0.007	perm	9063
-0.007	perm	9064
-0.007	perm	9065
-0.007	perm	9066
-0.007	perm	9067
-0.007	perm	9068
-0.007	perm	9069
-0.007	perm	9070
-0.007	perm	9071
-0.007	perm	9072
-0.007	perm	9073
-0.007	perm	9074
-0.007	perm	9075
-0.007	perm	9076
-0.007	perm	9077
-0.007	perm	9078
-0.007	perm	9079
-0.007	perm	9080
-0.007	perm	9081
-0.007	perm	9082
-0.007	perm	9083
-0.007	perm	9084
-0.007	perm	9085
-0.007	perm	9086
-0.007	perm	9087
-0.007	perm	9088
-0.007	perm	9089
-0.007	perm	9090
-0.007	perm	9091
-0.007	perm	9092
-0.007	perm	9093
-0.007	perm	9094
-0.007	perm	9095
-0.007	perm	9096
-0.007	perm	9097
-0.007	perm	9098
-0.007	perm	9099
-0.007	perm	9100
-0.007	perm	9101
-0.007	perm	9102
-0.007	perm	9103
-0.007	perm	9104
-0.007	perm	9105
-0.007	perm	9106
-0.007	perm	9107
-0.007	perm	9108
-0.007	perm	9109
-0.007	perm	9110
-0.007	perm	9111
-0.007	perm	9112
-0.007	perm	9113
-0.007	perm	9114
-0.007	perm	9115
-0.007	perm	9116
-0.007	perm	9117
-0.007	perm	9118
-0.007	perm	9119
-0.007	perm	9120
-0.007	perm	9121
-0.007	perm	9122
-0.007	perm	9123
-0.007	perm	9124
-0.007	perm	9125
-0.007	perm	9126
-0.007	perm	9127
-0.007	perm	9128
-0.007	perm	9129
-0.007	perm	9130
-0.007	perm	9131
-0.007	perm	9132
-0.007	perm	9133
-0.007	perm	9134
-0.007	perm	9135
-0.007	perm	9136
-0.007	perm	9137
-0.007	perm	9138
-0.007	perm	9139
-0.007	perm	9140
-0.007	perm	9141
-0.007	perm	9142
-0.007	perm	9143
-0.007	perm	9144
-0.007	perm	9145
-0.007	perm	9146
-0.007	perm	9147
-0.007	perm	9148
-0.007	perm	9149
-0.007	perm	9150
-0.007	perm	9151
-0.007	perm	9152
-0.007	perm	9153
-0.007	perm	9154
-0.007	perm	9155
-0.007	perm	9156
-0.007	perm	9157
-0.007	perm	9158
-0.007	perm	9159
-0.007	perm	9160
-0.007	perm	9161
-0.007	perm	9162
-0.007	perm	9163
-0.007	perm	9164
-0.007	perm	9165
-0.007	perm	9166
-0.007	perm	9167
-0.007	perm	9168
-0.007	perm	9169
-0.007	perm	9170
-0.007	perm	9171
-0.007	perm	9172
-0.007	perm	9173
-0.007	perm	9174
-0.007	perm	9175
-0.007	perm	9176
-0.007	perm	9177
-0.007	perm	9178
-0.007	perm	9179
-0.008	perm	9180
-0.008	perm	9181
-0.008	perm	9182
-0.008	perm	9183
-0.008	perm	9184
-0.008	perm	9185
-0.008	perm	9186
-0.008	perm	9187
-0.008	perm	9188
-0.008	perm	9189
-0.008	perm	9190
-0.008	perm	9191
-0.008	perm	9192
-0.008	perm	9193
-0.008	perm	9194
-0.008	perm	9195
-0.008	perm	9196
-0.008	perm	9197
-0.008	perm	9198
-0.008	perm	9199
-0.008	perm	9200
-0.008	perm	9201
-0.008	perm	9202
-0.008	perm	9203
-0.008	perm	9204
-0.008	perm	9205
-0.008	perm	9206
-0.008	perm	9207
-0.008	perm	9208
-0.008	perm	9209
-0.008	perm	9210
-0.008	perm	9211
-0.008	perm	9212
-0.008	perm	9213
-0.008	perm	9214
-0.008	perm	9215
-0.008	perm	9216
-0.008	perm	9217
-0.008	perm	9218
-0.008	perm	9219
-0.008	perm	9220
-0.008	perm	9221
-0.008	perm	9222
-0.008	perm	9223
-0.008	perm	9224
-0.008	perm	9225
-0.008	perm	9226
-0.008	perm	9227
-0.008	perm	9228
-0.008	perm	9229
-0.008	perm	9230
-0.008	perm	9231
-0.008	perm	9232
-0.008	perm	9233
-0.008	perm	9234
-0.008	perm	9235
-0.008	perm	9236
-0.008	perm	9237
-0.008	perm	9238
-0.008	perm	9239
-0.008	perm	9240
-0.008	perm	9241
-0.008	perm	9242
-0.008	perm	9243
-0.008	perm	9244
-0.008	perm	9245
-0.008	perm	9246
-0.008	perm	9247
-0.008	perm	9248
-0.008	perm	9249
-0.008	perm	9250
-0.008	perm	9251
-0.008	perm	9252
-0.008	perm	9253
-0.008	perm	9254
-0.008	perm	9255
-0.008	perm	9256
-0.008	perm	9257
-0.008	perm	9258
-0.008	perm	9259
-0.008	perm	9260
-0.008	perm	9261
-0.008	perm	9262
-0.008	perm	9263
-0.008	perm	9264
-0.008	perm	9265
-0.008	perm	9266
-0.008	perm	9267
-0.008	perm	9268
-0.008	perm	9269
-0.008	perm	9270
-0.008	perm	9271
-0.008	perm	9272
-0.008	perm	9273
-0.008	perm	9274
-0.008	perm	9275
-0.008	perm	9276
-0.008	perm	9277
-0.008	perm	9278
-0.008	perm	9279
-0.008	perm	9280
-0.008	perm	9281
-0.008	perm	9282
-0.008	perm	9283
-0.008	perm	9284
-0.008	perm	9285
-0.008	perm	9286
-0.008	perm	9287
-0.008	perm	9288
-0.008	perm	9289
-0.008	perm	9290
-0.008	perm	9291
-0.008	perm	9292
-0.008	perm	9293
-0.008	perm	9294
-0.008	perm	9295
-0.008	perm	9296
-0.008	perm	9297
-0.008	perm	9298
-0.008	perm	9299
-0.008	perm	9300
-0.008	perm	9301
-0.008	perm	9302
-0.008	perm	9303
-0.008	perm	9304
-0.008	perm	9305
-0.008	perm	9306
-0.008	perm	9307
-0.008	perm	9308
-0.008	perm	9309
-0.008	perm	9310
-0.008	perm	9311
-0.008	perm	9312
-0.008	perm	9313
-0.008	perm	9314
-0.008	perm	9315
-0.008	perm	9316
-0.008	perm	9317
-0.008	perm	9318
-0.008	perm	9319
-0.008	perm	9320
-0.008	perm	9321
-0.008	perm	9322
-0.008	perm	9323
-0.008	perm	9324
-0.008	perm	9325
-0.008	perm	9326
-0.008	perm	9327
-0.008	perm	9328
-0.008	perm	9329
-0.008	perm	9330
-0.008	perm	9331
-0.008	perm	9332
-0.008	perm	9333
-0.008	perm	9334
-0.008	perm	9335
-0.008	perm	9336
-0.008	perm	9337
-0.008	perm	9338
-0.008	perm	9339
-0.008	perm	9340
-0.008	perm	9341
-0.008	perm	9342
-0.008	perm	9343
-0.008	perm	9344
-0.008	perm	9345
-0.008	perm	9346
-0.008	perm	9347
-0.008	perm	9348
-0.008	perm	9349
-0.008	perm	9350
-0.008	perm	9351
-0.008	perm	9352
-0.008	perm	9353
-0.008	perm	9354
-0.008	perm	9355
-0.008	perm	9356
-0.008	perm	9357
-0.008	perm	9358
-0.008	perm	9359
-0.008	perm	9360
-0.008	perm	9361
-0.008	perm	9362
-0.008	perm	9363
-0.008	perm	9364
-0.008	perm	9365
-0.008	perm	9366
-0.008	perm	9367
-0.008	perm	9368
-0.008	perm	9369
-0.008	perm	9370
-0.008	perm	9371
-0.008	perm	9372
-0.008	perm	9373
-0.008	perm	9374
-0.008	perm	9375
-0.008	perm	9376
-0.008	perm	9377
-0.008	perm	9378
-0.008	perm	9379
-0.008	perm	9380
-0.008	perm	9381
-0.008	perm	9382
-0.008	perm	9383
-0.008	perm	9384
-0.008	perm	9385
-0.008	perm	9386
-0.008	perm	9387
-0.008	perm	9388
-0.008	perm	9389
-0.008	perm	9390
-0.008	perm	9391
-0.008	perm	9392
-0.008	perm	9393
-0.008	perm	9394
-0.008	perm	9395
-0.008	perm	9396
-0.008	perm	9397
-0.008	perm	9398
-0.008	perm	9399
-0.008	perm	9400
-0.008	perm	9401
-0.008	perm	9402
-0.008	perm	9403
-0.008	perm	9404
-0.008	perm	9405
-0.008	perm	9406
-0.008	perm	9407
-0.008	perm	9408
-0.008	perm	9409
-0.008	perm	9410
-0.008	perm	9411
-0.008	perm	9412
-0.008	perm	9413
-0.008	perm	9414
-0.008	perm	9415
-0.008	perm	9416
-0.008	perm	9417
-0.008	perm	9418
-0.008	perm	9419
-0.008	perm	9420
-0.008	perm	9421
-0.008	perm	9422
-0.008	perm	9423
-0.008	perm	9424
-0.008	perm	9425
-0.008	perm	9426
-0.008	perm	9427
-0.008	perm	9428
-0.008	perm	9429
-0.008	perm	9430
-0.008	perm	9431
-0.008	perm	9432
-0.008	perm	9433
-0.008	perm	9434
-0.008	perm	9435
-0.008	perm	9436
-0.008	perm	9437
-0.008	perm	9438
-0.008	perm	9439
-0.008	perm	9440
-0.008	perm	9441
-0.008	perm	9442
-0.008	perm	9443
-0.008	perm	9444
-0.008	perm	9445
-0.008	perm	9446
-0.008	perm	9447
-0.008	perm	9448
-0.008	perm	9449
-0.008	perm	9450
-0.008	perm	9451
-0.008	perm	9452
-0.008	perm	9453
-0.008	perm	9454
-0.008	perm	9455
-0.008	perm	9456
-0.008	perm	9457
-0.008	perm	9458
-0.008	perm	9459
-0.008	perm	9460
-0.008	perm	9461
-0.008	perm	9462
-0.008	perm	9463
-0.008	perm	9464
-0.008	perm	9465
-0.008	perm	9466
-0.008	perm	9467
-0.008	perm	9468
-0.008	perm	9469
-0.008	perm	9470
-0.008	perm	9471
-0.008	perm	9472
-0.008	perm	9473
-0.008	perm	9474
-0.008	perm	9475
-0.008	perm	9476
-0.008	perm	9477
-0.009	perm	9478
-0.009	perm	9479
-0.009	perm	9480
-0.009	perm	9481
-0.009	perm	9482
-0.009	perm	9483
-0.009	perm	9484
-0.009	perm	9485
-0.009	perm	9486
-0.009	perm	9487
-0.009	perm	9488
-0.009	perm	9489
-0.009	perm	9490
-0.009	perm	9491
-0.009	perm	9492
-0.009	perm	9493
-0.009	perm	9494
-0.009	perm	9495
-0.009	perm	9496
-0.009	perm	9497
-0.009	perm	9498
-0.009	perm	9499
-0.009	perm	9500
-0.009	perm	9501
-0.009	perm	9502
-0.009	perm	9503
-0.009	perm	9504
-0.009	perm	9505
-0.009	perm	9506
-0.009	perm	9507
-0.009	perm	9508
-0.009	perm	9509
-0.009	perm	9510
-0.009	perm	9511
-0.009	perm	9512
-0.009	perm	9513
-0.009	perm	9514
-0.009	perm	9515
-0.009	perm	9516
-0.009	perm	9517
-0.009	perm	9518
-0.009	perm	9519
-0.009	perm	9520
-0.009	perm	9521
-0.009	perm	9522
-0.009	perm	9523
-0.009	perm	9524
-0.009	perm	9525
-0.009	perm	9526
-0.009	perm	9527
-0.009	perm	9528
-0.009	perm	9529
-0.009	perm	9530
-0.009	perm	9531
-0.009	perm	9532
-0.009	perm	9533
-0.009	perm	9534
-0.009	perm	9535
-0.009	perm	9536
-0.009	perm	9537
-0.009	perm	9538
-0.009	perm	9539
-0.009	perm	9540
-0.009	perm	9541
-0.009	perm	9542
-0.009	perm	9543
-0.009	perm	9544
-0.009	perm	9545
-0.009	perm	9546
-0.009	perm	9547
-0.009	perm	9548
-0.009	perm	9549
-0.009	perm	9550
-0.009	perm	9551
-0.009	perm	9552
-0.009	perm	9553
-0.009	perm	9554
-0.009	perm	9555
-0.009	perm	9556
-0.009	perm	9557
-0.009	perm	9558
-0.009	perm	9559
-0.009	perm	9560
-0.009	perm	9561
-0.009	perm	9562
-0.009	perm	9563
-0.009	perm	9564
-0.009	perm	9565
-0.009	perm	9566
-0.009	perm	9567
-0.009	perm	9568
-0.009	perm	9569
-0.009	perm	9570
-0.009	perm	9571
-0.009	perm	9572
-0.009	perm	9573
-0.009	perm	9574
-0.009	perm	9575
-0.009	perm	9576
-0.009	perm	9577
-0.009	perm	9578
-0.009	perm	9579
-0.009	perm	9580
-0.009	perm	9581
-0.009	perm	9582
-0.009	perm	9583
-0.009	perm	9584
-0.009	perm	9585
-0.009	perm	9586
-0.009	perm	9587
-0.009	perm	9588
-0.009	perm	9589
-0.009	perm	9590
-0.009	perm	9591
-0.009	perm	9592
-0.009	perm	9593
-0.009	perm	9594
-0.009	perm	9595
-0.009	perm	9596
-0.009	perm	9597
-0.009	perm	9598
-0.009	perm	9599
-0.009	perm	9600
-0.009	perm	9601
-0.009	perm	9602
-0.009	perm	9603
-0.009	perm	9604
-0.009	perm	9605
-0.009	perm	9606
-0.009	perm	9607
-0.009	perm	9608
-0.009	perm	9609
-0.009	perm	9610
-0.009	perm	9611
-0.009	perm	9612
-0.009	perm	9613
-0.009	perm	9614
-0.009	perm	9615
-0.009	perm	9616
-0.009	perm	9617
-0.009	perm	9618
-0.009	perm	9619
-0.009	perm	9620
-0.009	perm	9621
-0.009	perm	9622
-0.009	perm	9623
-0.009	perm	9624
-0.009	perm	9625
-0.009	perm	9626
-0.009	perm	9627
-0.009	perm	9628
-0.009	perm	9629
-0.009	perm	9630
-0.009	perm	9631
-0.009	perm	9632
-0.009	perm	9633
-0.009	perm	9634
-0.009	perm	9635
-0.009	perm	9636
-0.009	perm	9637
-0.009	perm	9638
-0.009	perm	9639
-0.009	perm	9640
-0.009	perm	9641
-0.009	perm	9642
-0.009	perm	9643
-0.009	perm	9644
-0.009	perm	9645
-0.009	perm	9646
-0.009	perm	9647
-0.009	perm	9648
-0.009	perm	9649
-0.009	perm	9650
-0.009	perm	9651
-0.009	perm	9652
-0.009	perm	9653
-0.009	perm	9654
-0.009	perm	9655
-0.009	perm	9656
-0.009	perm	9657
-0.009	perm	9658
-0.009	perm	9659
-0.009	perm	9660
-0.009	perm	9661
-0.009	perm	9662
-0.009	perm	9663
-0.009	perm	9664
-0.009	perm	9665
-0.009	perm	9666
-0.009	perm	9667
-0.009	perm	9668
-0.009	perm	9669
-0.009	perm	9670
-0.009	perm	9671
-0.009	perm	9672
-0.009	perm	9673
-0.009	perm	9674
-0.009	perm	9675
-0.009	perm	9676
-0.009	perm	9677
-0.009	perm	9678
-0.009	perm	9679
-0.009	perm	9680
-0.009	perm	9681
-0.009	perm	9682
-0.009	perm	9683
-0.009	perm	9684
-0.009	perm	9685
-0.009	perm	9686
-0.009	perm	9687
-0.009	perm	9688
-0.009	perm	9689
-0.009	perm	9690
-0.009	perm	9691
-0.009	perm	9692
-0.009	perm	9693
-0.009	perm	9694
-0.009	perm	9695
-0.009	perm	9696
-0.009	perm	9697
-0.009	perm	9698
-0.009	perm	9699
-0.009	perm	9700
-0.009	perm	9701
-0.009	perm	9702
-0.009	perm	9703
-0.009	perm	9704
-0.009	perm	9705
-0.009	perm	9706
-0.009	perm	9707
-0.009	perm	9708
-0.009	perm	9709
-0.009	perm	9710
-0.009	perm	9711
-0.009	perm	9712
-0.009	perm	9713
-0.009	perm	9714
-0.009	perm	9715
-0.009	perm	9716
-0.009	perm	9717
-0.009	perm	9718
-0.009	perm	9719
-0.009	perm	9720
-0.009	perm	9721
-0.009	perm	9722
-0.009	perm	9723
-0.009	perm	9724
-0.009	perm	9725
-0.009	perm	9726
-0.009	perm	9727
-0.009	perm	9728
-0.009	perm	9729
-0.009	perm	9730
-0.009	perm	9731
-0.009	perm	9732
-0.009	perm	9733
-0.009	perm	9734
-0.009	perm	9735
-0.009	perm	9736
-0.009	perm	9737
-0.009	perm	9738
-0.009	perm	9739
-0.009	perm	9740
-0.009	perm	9741
-0.009	perm	9742
-0.009	perm	9743
-0.009	perm	9744
-0.009	perm	9745
-0.009	perm	9746
-0.009	perm	9747
-0.009	perm	9748
-0.009	perm	9749
-0.009	perm	9750
-0.009	perm	9751
-0.009	perm	9752
-0.009	perm	9753
-0.009	perm	9754
-0.009	perm	9755
-0.009	perm	9756
-0.009	perm	9757
-0.009	perm	9758
-0.01	perm	9759
-0.01	perm	9760
-0.01	perm	9761
-0.01	perm	9762
-0.01	perm	9763
-0.01	perm	9764
-0.01	perm	9765
-0.01	perm	9766
-0.01	perm	9767
-0.01	perm	9768
-0.01	perm	9769
-0.01	perm	9770
-0.01	perm	9771
-0.01	perm	9772
-0.01	perm	9773
-0.01	perm	9774
-0.01	perm	9775
-0.01	perm	9776
-0.01	perm	9777
-0.01	perm	9778
-0.01	perm	9779
-0.01	perm	9780
-0.01	perm	9781
-0.01	perm	9782
-0.01	perm	9783
-0.01	perm	9784
-0.01	perm	9785
-0.01	perm	9786
-0.01	perm	9787
-0.01	perm	9788
-0.01	perm	9789
-0.01	perm	9790
-0.01	perm	9791
-0.01	perm	9792
-0.01	perm	9793
-0.01	perm	9794
-0.01	perm	9795
-0.01	perm	9796
-0.01	perm	9797
-0.01	perm	9798
-0.01	perm	9799
-0.01	perm	9800
-0.01	perm	9801
-0.01	perm	9802
-0.01	perm	9803
-0.01	perm	9804
-0.01	perm	9805
-0.01	perm	9806
-0.01	perm	9807
-0.01	perm	9808
-0.01	perm	9809
-0.01	perm	9810
-0.01	perm	9811
-0.01	perm	9812
-0.01	perm	9813
-0.01	perm	9814
-0.01	perm	9815
-0.01	perm	9816
-0.01	perm	9817
-0.01	perm	9818
-0.01	perm	9819
-0.01	perm	9820
-0.01	perm	9821
-0.01	perm	9822
-0.01	perm	9823
-0.01	perm	9824
-0.01	perm	9825
-0.01	perm	9826
-0.01	perm	9827
-0.01	perm	9828
-0.01	perm	9829
-0.01	perm	9830
-0.01	perm	9831
-0.01	perm	9832
-0.01	perm	9833
-0.01	perm	9834
-0.01	perm	9835
-0.01	perm	9836
-0.01	perm	9837
-0.01	perm	9838
-0.01	perm	9839
-0.01	perm	9840
-0.01	perm	9841
-0.01	perm	9842
-0.01	perm	9843
-0.01	perm	9844
-0.01	perm	9845
-0.01	perm	9846
-0.01	perm	9847
-0.01	perm	9848
-0.01	perm	9849
-0.01	perm	9850
-0.01	perm	9851
-0.01	perm	9852
-0.01	perm	9853
-0.01	perm	9854
-0.01	perm	9855
-0.01	perm	9856
-0.01	perm	9857
-0.01	perm	9858
-0.01	perm	9859
-0.01	perm	9860
-0.01	perm	9861
-0.01	perm	9862
-0.01	perm	9863
-0.01	perm	9864
-0.01	perm	9865
-0.01	perm	9866
-0.01	perm	9867
-0.01	perm	9868
-0.01	perm	9869
-0.01	perm	9870
-0.01	perm	9871
-0.01	perm	9872
-0.01	perm	9873
-0.01	perm	9874
-0.01	perm	9875
-0.01	perm	9876
-0.01	perm	9877
-0.01	perm	9878
-0.01	perm	9879
-0.01	perm	9880
-0.01	perm	9881
-0.01	perm	9882
-0.01	perm	9883
-0.01	perm	9884
-0.01	perm	9885
-0.01	perm	9886
-0.01	perm	9887
-0.01	perm	9888
-0.01	perm	9889
-0.01	perm	9890
-0.01	perm	9891
-0.01	perm	9892
-0.01	perm	9893
-0.01	perm	9894
-0.01	perm	9895
-0.01	perm	9896
-0.01	perm	9897
-0.01	perm	9898
-0.01	perm	9899
-0.01	perm	9900
-0.01	perm	9901
-0.01	perm	9902
-0.01	perm	9903
-0.01	perm	9904
-0.01	perm	9905
-0.01	perm	9906
-0.01	perm	9907
-0.01	perm	9908
-0.01	perm	9909
-0.01	perm	9910
-0.01	perm	9911
-0.01	perm	9912
-0.01	perm	9913
-0.01	perm	9914
-0.01	perm	9915
-0.01	perm	9916
-0.01	perm	9917
-0.01	perm	9918
-0.01	perm	9919
-0.01	perm	9920
-0.01	perm	9921
-0.01	perm	9922
-0.01	perm	9923
-0.01	perm	9924
-0.01	perm	9925
-0.01	perm	9926
-0.01	perm	9927
-0.01	perm	9928
-0.01	perm	9929
-0.01	perm	9930
-0.01	perm	9931
-0.01	perm	9932
-0.01	perm	9933
-0.01	perm	9934
-0.01	perm	9935
-0.01	perm	9936
-0.01	perm	9937
-0.01	perm	9938
-0.01	perm	9939
-0.01	perm	9940
-0.01	perm	9941
-0.01	perm	9942
-0.01	perm	9943
-0.01	perm	9944
-0.01	perm	9945
-0.01	perm	9946
-0.01	perm	9947
